date,year,admin1,market,category,commodity,unit,price,currency
2021-12-15,2021,Kachin,Loijie,oil and fats,Oil (palm),L,3500.0,MMK
2021-12-15,2021,Kachin,Loijie,pulses and nuts,Pulses,KG,4085.8,MMK
2021-12-15,2021,Kachin,Loijie,vegetables and fruits,Onions (local),KG,1040.39,MMK
2021-12-15,2021,Kachin,Loijie,vegetables and fruits,Tomatoes (local),KG,3400.0,MMK
2021-12-15,2021,Kachin,Man Wein Gyi,cereals and tubers,Rice (low quality),KG,720.55,MMK
2021-12-15,2021,Kachin,Man Wein Gyi,"meat, fish and eggs",Eggs (local),10 pcs,1433.33,MMK
2021-12-15,2021,Kachin,Man Wein Gyi,oil and fats,Oil (palm),L,3467.97,MMK
2021-12-15,2021,Kachin,Man Wein Gyi,pulses and nuts,Pulses,KG,2213.14,MMK
2021-12-15,2021,Kachin,Man Wein Gyi,vegetables and fruits,Onions (local),KG,336.6,MMK
2021-12-15,2021,Kachin,Momauk,cereals and tubers,Rice (low quality),KG,657.89,MMK
2021-12-15,2021,Kachin,Momauk,"meat, fish and eggs",Eggs (local),10 pcs,1450.0,MMK
2021-12-15,2021,Kachin,Momauk,miscellaneous food,Salt,KG,336.6,MMK
2021-12-15,2021,Kachin,Momauk,oil and fats,Oil (palm),L,2998.78,MMK
2021-12-15,2021,Kachin,Momauk,pulses and nuts,Pulses,KG,2233.78,MMK
2021-12-15,2021,Kachin,Momauk,vegetables and fruits,Onions (local),KG,673.19,MMK
2021-12-15,2021,Kachin,Momauk,vegetables and fruits,Tomatoes (local),KG,2650.0,MMK
2021-12-15,2021,Kachin,Shwegu,cereals and tubers,Rice (low quality),KG,610.9,MMK
2021-12-15,2021,Kachin,Shwegu,"meat, fish and eggs",Eggs (local),10 pcs,1450.0,MMK
2021-12-15,2021,Kachin,Shwegu,vegetables and fruits,Onions (local),KG,856.79,MMK
2021-12-15,2021,Kachin,Hpakant,"meat, fish and eggs",Eggs (local),10 pcs,1600.0,MMK
2021-12-15,2021,Kachin,Hpakant,miscellaneous food,Salt,KG,306.0,MMK
2021-12-15,2021,Kachin,Hpakant,pulses and nuts,Pulses,KG,1532.18,MMK
2021-12-15,2021,Kachin,Maw Wan Market,pulses and nuts,Pulses,KG,1991.83,MMK
2021-12-15,2021,Kachin,Maw Wan Market,vegetables and fruits,Onions (local),KG,917.99,MMK
2021-12-15,2021,Kachin,Monyin Market,cereals and tubers,Rice (low quality),KG,787.12,MMK
2021-12-15,2021,Kachin,Monyin Market,"meat, fish and eggs",Eggs (local),10 pcs,1500.0,MMK
2021-12-15,2021,Kachin,Monyin Market,oil and fats,Oil (palm),L,4253.98,MMK
2021-12-15,2021,Kachin,Chipwi,cereals and tubers,Rice (low quality),KG,1080.83,MMK
2021-12-15,2021,Kachin,Chipwi,oil and fats,Oil (palm),L,3671.97,MMK
2021-12-15,2021,Kachin,Chipwi,pulses and nuts,Pulses,KG,2451.48,MMK
2021-12-15,2021,Kachin,Chipwi,vegetables and fruits,Onions (local),KG,1223.99,MMK
2021-12-15,2021,Kachin,Myitkyina Myoma Market,"meat, fish and eggs",Eggs (local),10 pcs,1566.67,MMK
2021-12-15,2021,Kachin,Myitkyina Myoma Market,miscellaneous food,Salt,KG,367.2,MMK
2021-12-15,2021,Kachin,Myitkyina Myoma Market,oil and fats,Oil (palm),L,3457.77,MMK
2021-12-15,2021,Kachin,Myitkyina Myoma Market,pulses and nuts,Pulses,KG,1999.18,MMK
2021-12-15,2021,Kachin,Myitkyina Myoma Market,vegetables and fruits,Onions (local),KG,612.0,MMK
2021-12-15,2021,Kachin,Myitkyina Myoma Market,vegetables and fruits,Tomatoes (local),KG,2800.0,MMK
2021-12-15,2021,Kachin,Sadung,miscellaneous food,Salt,KG,489.6,MMK
2021-12-15,2021,Kachin,Sadung,oil and fats,Oil (palm),L,3733.17,MMK
2021-12-15,2021,Kachin,Sadung,pulses and nuts,Pulses,KG,2447.98,MMK
2021-12-15,2021,Kachin,Sadung,vegetables and fruits,Onions (local),KG,1223.99,MMK
2021-12-15,2021,Kachin,Sadung,vegetables and fruits,Tomatoes (local),KG,1500.0,MMK
2021-12-15,2021,Kachin,Sanpya ward,"meat, fish and eggs",Eggs (local),10 pcs,1500.0,MMK
2021-12-15,2021,Kachin,Sanpya ward,oil and fats,Oil (palm),L,3916.77,MMK
2021-12-15,2021,Kachin,Sanpya ward,pulses and nuts,Pulses,KG,2203.18,MMK
2021-12-15,2021,Kachin,Sanpya ward,vegetables and fruits,Onions (local),KG,734.39,MMK
2021-12-15,2021,Kachin,Sanpya ward,vegetables and fruits,Tomatoes (local),KG,3500.0,MMK
2021-12-15,2021,Kachin,Tanai Market,"meat, fish and eggs",Eggs (local),10 pcs,1500.0,MMK
2021-12-15,2021,Kachin,Tanai Market,miscellaneous food,Salt,KG,367.2,MMK
2021-12-15,2021,Kachin,Tanai Market,pulses and nuts,Pulses,KG,2407.18,MMK
2021-12-15,2021,Kachin,Tanai Market,vegetables and fruits,Onions (local),KG,795.59,MMK
2021-12-15,2021,Kachin,Waingmaw Myoma Market,"meat, fish and eggs",Eggs (local),10 pcs,1500.0,MMK
2021-12-15,2021,Kachin,Waingmaw Myoma Market,pulses and nuts,Pulses,KG,2141.98,MMK
2021-12-15,2021,Kachin,Waingmaw Myoma Market,vegetables and fruits,Onions (local),KG,734.39,MMK
2021-12-15,2021,Kachin,Waingmaw Myoma Market,vegetables and fruits,Tomatoes (local),KG,1500.0,MMK
2021-12-15,2021,Kachin,Puta-O Myoma,cereals and tubers,Rice (low quality),KG,939.85,MMK
2021-12-15,2021,Kachin,Puta-O Myoma,miscellaneous food,Salt,KG,612.0,MMK
2021-12-15,2021,Kachin,Puta-O Myoma,oil and fats,Oil (palm),L,3671.97,MMK
2021-12-15,2021,Kachin,Puta-O Myoma,pulses and nuts,Pulses,KG,2451.48,MMK
2021-12-15,2021,Kachin,Puta-O Myoma,vegetables and fruits,Onions (local),KG,1223.99,MMK
2021-12-15,2021,Kayah,Thiri Mingalar Market,cereals and tubers,Rice (low quality),KG,704.89,MMK
2021-12-15,2021,Kayah,Thiri Mingalar Market,miscellaneous food,Salt,KG,306.0,MMK
2021-12-15,2021,Kayah,Thiri Mingalar Market,vegetables and fruits,Onions (local),KG,550.8,MMK
2021-12-15,2021,Kayah,Thiri Mingalar Market,vegetables and fruits,Tomatoes (local),KG,2100.0,MMK
2021-12-15,2021,Kayin,Hlaing Bwe Myo Ma market,cereals and tubers,Rice (low quality),KG,599.15,MMK
2021-12-15,2021,Kayin,Hlaing Bwe Myo Ma market,oil and fats,Oil (palm),L,3050.0,MMK
2021-12-15,2021,Kayin,Hlaing Bwe Myo Ma market,pulses and nuts,Pulses,KG,1774.79,MMK
2021-12-15,2021,Kayin,Hlaing Bwe Myo Ma market,vegetables and fruits,Onions (local),KG,443.7,MMK
2021-12-15,2021,Kayin,Thiri Market,cereals and tubers,Rice (low quality),KG,563.91,MMK
2021-12-15,2021,Kayin,Thiri Market,"meat, fish and eggs",Eggs (local),10 pcs,1400.0,MMK
2021-12-15,2021,Kayin,Thiri Market,miscellaneous food,Salt,KG,260.1,MMK
2021-12-15,2021,Kayin,Thiri Market,oil and fats,Oil (palm),L,3000.0,MMK
2021-12-15,2021,Kayin,Thiri Market,pulses and nuts,Pulses,KG,2509.18,MMK
2021-12-15,2021,Kayin,Thiri Market,vegetables and fruits,Onions (local),KG,520.2,MMK
2021-12-15,2021,Kayin,Yae Baw Market,cereals and tubers,Rice (low quality),KG,563.91,MMK
2021-12-15,2021,Kayin,KawKareik Myo Ma Market,cereals and tubers,Rice (low quality),KG,610.9,MMK
2021-12-15,2021,Kayin,KawKareik Myo Ma Market,miscellaneous food,Salt,KG,260.1,MMK
2021-12-15,2021,Kayin,KawKareik Myo Ma Market,oil and fats,Oil (palm),L,2900.0,MMK
2021-12-15,2021,Kayin,KawKareik Myo Ma Market,vegetables and fruits,Onions (local),KG,489.6,MMK
2021-12-15,2021,Kayin,Kyone Doe,miscellaneous food,Salt,KG,244.8,MMK
2021-12-15,2021,Kayin,Kyone Doe,oil and fats,Oil (palm),L,3000.0,MMK
2021-12-15,2021,Kayin,Kyone Doe,pulses and nuts,Pulses,KG,1835.99,MMK
2021-12-15,2021,Kayin,Ba Yint Naung,cereals and tubers,Rice (low quality),KG,548.25,MMK
2021-12-15,2021,Kayin,Ba Yint Naung,miscellaneous food,Salt,KG,306.0,MMK
2021-12-15,2021,Kayin,Ba Yint Naung,oil and fats,Oil (palm),L,3100.0,MMK
2021-12-15,2021,Kayin,Ba Yint Naung,vegetables and fruits,Onions (local),KG,581.4,MMK
2021-12-15,2021,Magway,Kanthar,oil and fats,Oil (palm),L,2839.66,MMK
2021-12-15,2021,Magway,Kanthar,pulses and nuts,Pulses,KG,1818.18,MMK
2021-12-15,2021,Magway,Kanthar,vegetables and fruits,Onions (local),KG,612.0,MMK
2021-12-15,2021,Magway,Kanthar,vegetables and fruits,Tomatoes (local),KG,2500.0,MMK
2021-12-15,2021,Magway,Natmauk Myoma Market,cereals and tubers,Rice (low quality),KG,751.88,MMK
2021-12-15,2021,Magway,Natmauk Myoma Market,"meat, fish and eggs",Eggs (local),10 pcs,1225.0,MMK
2021-12-15,2021,Magway,Natmauk Myoma Market,miscellaneous food,Salt,KG,306.0,MMK
2021-12-15,2021,Magway,Natmauk Myoma Market,oil and fats,Oil (palm),L,2998.78,MMK
2021-12-15,2021,Magway,Natmauk Myoma Market,vegetables and fruits,Onions (local),KG,489.6,MMK
2021-12-15,2021,Magway,Minbu Myo Ma Market,cereals and tubers,Rice (low quality),KG,634.4,MMK
2021-12-15,2021,Magway,Minbu Myo Ma Market,"meat, fish and eggs",Eggs (local),10 pcs,1366.67,MMK
2021-12-15,2021,Magway,Minbu Myo Ma Market,miscellaneous food,Salt,KG,326.4,MMK
2021-12-15,2021,Magway,Minbu Myo Ma Market,oil and fats,Oil (palm),L,2774.38,MMK
2021-12-15,2021,Magway,Minbu Myo Ma Market,vegetables and fruits,Onions (local),KG,510.0,MMK
2021-12-15,2021,Magway,Minbu Myo Ma Market,vegetables and fruits,Tomatoes (local),KG,2500.0,MMK
2021-12-15,2021,Magway,Pakokku Myo Ma Market,cereals and tubers,Rice (low quality),KG,620.3,MMK
2021-12-15,2021,Magway,Pakokku Myo Ma Market,miscellaneous food,Salt,KG,214.2,MMK
2021-12-15,2021,Magway,Pakokku Myo Ma Market,oil and fats,Oil (palm),L,2896.78,MMK
2021-12-15,2021,Magway,Pakokku Myo Ma Market,pulses and nuts,Pulses,KG,1787.54,MMK
2021-12-15,2021,Magway,Pakokku Myo Ma Market,vegetables and fruits,Onions (local),KG,489.6,MMK
2021-12-15,2021,Magway,Pakokku Myo Ma Market,vegetables and fruits,Tomatoes (local),KG,2233.33,MMK
2021-12-15,2021,Mandalay,Mingalar,cereals and tubers,Rice (low quality),KG,971.18,MMK
2021-12-15,2021,Mandalay,Mingalar,"meat, fish and eggs",Eggs (local),10 pcs,1500.0,MMK
2021-12-15,2021,Mandalay,Mingalar,miscellaneous food,Salt,KG,370.1,MMK
2021-12-15,2021,Mandalay,Mingalar,vegetables and fruits,Onions (local),KG,780.29,MMK
2021-12-15,2021,Mandalay,MyoHaung,cereals and tubers,Rice (low quality),KG,939.85,MMK
2021-12-15,2021,Mandalay,MyoHaung,"meat, fish and eggs",Eggs (local),10 pcs,1300.0,MMK
2021-12-15,2021,Mandalay,MyoHaung,miscellaneous food,Salt,KG,244.8,MMK
2021-12-15,2021,Mandalay,MyoHaung,oil and fats,Oil (palm),L,3569.97,MMK
2021-12-15,2021,Mandalay,MyoHaung,pulses and nuts,Pulses,KG,1988.98,MMK
2021-12-15,2021,Mandalay,Nyaungpin,cereals and tubers,Rice (low quality),KG,1002.51,MMK
2021-12-15,2021,Mandalay,Nyaungpin,"meat, fish and eggs",Eggs (local),10 pcs,1200.0,MMK
2021-12-15,2021,Mandalay,Nyaungpin,miscellaneous food,Salt,KG,244.8,MMK
2021-12-15,2021,Mandalay,Nyaungpin,oil and fats,Oil (palm),L,3121.18,MMK
2021-12-15,2021,Mandalay,Nyaungpin,pulses and nuts,Pulses,KG,1774.79,MMK
2021-12-15,2021,Mandalay,YaeNiMyaung,"meat, fish and eggs",Eggs (local),10 pcs,1266.67,MMK
2021-12-15,2021,Mandalay,YaeNiMyaung,miscellaneous food,Salt,KG,244.8,MMK
2021-12-15,2021,Mandalay,YaeNiMyaung,oil and fats,Oil (palm),L,3406.77,MMK
2021-12-15,2021,Mandalay,YaeNiMyaung,pulses and nuts,Pulses,KG,1978.78,MMK
2021-12-15,2021,Mandalay,Meiktila,cereals and tubers,Rice (low quality),KG,928.1,MMK
2021-12-15,2021,Mandalay,Meiktila,"meat, fish and eggs",Eggs (local),10 pcs,1250.0,MMK
2021-12-15,2021,Mandalay,Meiktila,miscellaneous food,Salt,KG,428.4,MMK
2021-12-15,2021,Mandalay,Meiktila,oil and fats,Oil (palm),L,3365.97,MMK
2021-12-15,2021,Mandalay,Meiktila,pulses and nuts,Pulses,KG,1796.35,MMK
2021-12-15,2021,Mandalay,Yadanamenaung,cereals and tubers,Rice (low quality),KG,1127.82,MMK
2021-12-15,2021,Mandalay,Yadanamenaung,miscellaneous food,Salt,KG,428.4,MMK
2021-12-15,2021,Mandalay,Yadanamenaung,oil and fats,Oil (palm),L,2876.38,MMK
2021-12-15,2021,Mandalay,BoneSin,miscellaneous food,Salt,KG,183.6,MMK
2021-12-15,2021,Mandalay,BoneSin,pulses and nuts,Pulses,KG,1838.61,MMK
2021-12-15,2021,Mandalay,ManiSithu,cereals and tubers,Rice (low quality),KG,1174.81,MMK
2021-12-15,2021,Mandalay,ManiSithu,"meat, fish and eggs",Eggs (local),10 pcs,1300.0,MMK
2021-12-15,2021,Mandalay,ManiSithu,miscellaneous food,Salt,KG,183.6,MMK
2021-12-15,2021,Mandalay,ManiSithu,oil and fats,Oil (palm),L,3182.37,MMK
2021-12-15,2021,Mandalay,ManiSithu,vegetables and fruits,Tomatoes (local),KG,2800.0,MMK
2021-12-15,2021,Mon,Mya Thida,cereals and tubers,Rice (low quality),KG,642.23,MMK
2021-12-15,2021,Mon,Mya Thida,miscellaneous food,Salt,KG,244.8,MMK
2021-12-15,2021,Mon,Mya Thida,vegetables and fruits,Onions (local),KG,550.8,MMK
2021-12-15,2021,Mon,Mya Thida,vegetables and fruits,Tomatoes (local),KG,2000.0,MMK
2021-12-15,2021,Mon,Zay Cho,"meat, fish and eggs",Eggs (local),10 pcs,1300.0,MMK
2021-12-15,2021,Mon,Zay Cho,oil and fats,Oil (palm),L,3059.98,MMK
2021-12-15,2021,Mon,Zay Cho,vegetables and fruits,Onions (local),KG,520.2,MMK
2021-12-15,2021,Mon,Zay Cho,vegetables and fruits,Tomatoes (local),KG,2000.0,MMK
2021-12-15,2021,Mon,Bilin Myo Ma Market,cereals and tubers,Rice (low quality),KG,657.89,MMK
2021-12-15,2021,Mon,Bilin Myo Ma Market,miscellaneous food,Salt,KG,244.8,MMK
2021-12-15,2021,Mon,Bilin Myo Ma Market,pulses and nuts,Pulses,KG,2019.58,MMK
2021-12-15,2021,Mon,Bilin Myo Ma Market,vegetables and fruits,Onions (local),KG,550.8,MMK
2021-12-15,2021,Rakhine,Kyauk Ta Lone,cereals and tubers,Rice (low quality),KG,688.0,MMK
2021-12-15,2021,Rakhine,Kyauk Ta Lone,"meat, fish and eggs",Eggs (local),10 pcs,1500.0,MMK
2021-12-15,2021,Rakhine,Kyauk Ta Lone,miscellaneous food,Salt,KG,306.0,MMK
2021-12-15,2021,Rakhine,Kyauk Ta Lone,pulses and nuts,Pulses,KG,2141.98,MMK
2021-12-15,2021,Rakhine,Kyauk Ta Lone,vegetables and fruits,Tomatoes (local),KG,3000.0,MMK
2021-12-15,2021,Rakhine,Buthidaung,cereals and tubers,Rice (low quality),KG,550.0,MMK
2021-12-15,2021,Rakhine,Buthidaung,"meat, fish and eggs",Eggs (local),10 pcs,1430.0,MMK
2021-12-15,2021,Rakhine,Buthidaung,miscellaneous food,Salt,KG,500.0,MMK
2021-12-15,2021,Rakhine,Buthidaung,oil and fats,Oil (palm),L,3000.0,MMK
2021-12-15,2021,Rakhine,Buthidaung,pulses and nuts,Pulses,KG,1333.33,MMK
2021-12-15,2021,Rakhine,Buthidaung,vegetables and fruits,Tomatoes (local),KG,2500.0,MMK
2021-12-15,2021,Rakhine,Ka Nyin Tan,cereals and tubers,Rice (low quality),KG,593.33,MMK
2021-12-15,2021,Rakhine,Ka Nyin Tan,miscellaneous food,Salt,KG,500.0,MMK
2021-12-15,2021,Rakhine,Ka Nyin Tan,oil and fats,Oil (palm),L,3000.0,MMK
2021-12-15,2021,Rakhine,Ka Nyin Tan,pulses and nuts,Pulses,KG,1316.67,MMK
2021-12-15,2021,Rakhine,Ka Nyin Tan,vegetables and fruits,Onions (local),KG,693.59,MMK
2021-12-15,2021,Rakhine,Nyaung Chung,cereals and tubers,Rice (low quality),KG,546.67,MMK
2021-12-15,2021,Rakhine,Nyaung Chung,"meat, fish and eggs",Eggs (local),10 pcs,1690.0,MMK
2021-12-15,2021,Rakhine,Nyaung Chung,pulses and nuts,Pulses,KG,1333.33,MMK
2021-12-15,2021,Rakhine,Nyaung Chung,vegetables and fruits,Tomatoes (local),KG,3833.33,MMK
2021-12-15,2021,Rakhine,Ahpauk Wa,miscellaneous food,Salt,KG,183.6,MMK
2021-12-15,2021,Rakhine,Ahpauk Wa,vegetables and fruits,Onions (local),KG,489.6,MMK
2021-12-15,2021,Rakhine,Kin Seik,cereals and tubers,Rice (low quality),KG,657.89,MMK
2021-12-15,2021,Rakhine,Kin Seik,miscellaneous food,Salt,KG,306.0,MMK
2021-12-15,2021,Rakhine,Kin Seik,oil and fats,Oil (palm),L,2800.0,MMK
2021-12-15,2021,Rakhine,Kin Seik,pulses and nuts,Pulses,KG,1835.99,MMK
2021-12-15,2021,Rakhine,Kin Seik,vegetables and fruits,Onions (local),KG,489.6,MMK
2021-12-15,2021,Rakhine,Kin Seik,vegetables and fruits,Tomatoes (local),KG,4000.0,MMK
2021-12-15,2021,Rakhine,Minbya Main,cereals and tubers,Rice (low quality),KG,657.89,MMK
2021-12-15,2021,Rakhine,Minbya Main,"meat, fish and eggs",Eggs (local),10 pcs,1250.0,MMK
2021-12-15,2021,Rakhine,Minbya Main,miscellaneous food,Salt,KG,306.0,MMK
2021-12-15,2021,Rakhine,Minbya Main,oil and fats,Oil (palm),L,2800.0,MMK
2021-12-15,2021,Rakhine,Minbya Main,pulses and nuts,Pulses,KG,1835.99,MMK
2021-12-15,2021,Rakhine,Minbya Main,vegetables and fruits,Onions (local),KG,489.6,MMK
2021-12-15,2021,Rakhine,Minbya Main,vegetables and fruits,Tomatoes (local),KG,4000.0,MMK
2021-12-15,2021,Rakhine,Mrauk-U Main,oil and fats,Oil (palm),L,2700.0,MMK
2021-12-15,2021,Rakhine,Mrauk-U Main,vegetables and fruits,Onions (local),KG,612.0,MMK
2021-12-15,2021,Rakhine,Myebon Main,cereals and tubers,Rice (low quality),KG,500.0,MMK
2021-12-15,2021,Rakhine,Myebon Main,"meat, fish and eggs",Eggs (local),10 pcs,1600.0,MMK
2021-12-15,2021,Rakhine,Myebon Main,oil and fats,Oil (palm),L,2800.0,MMK
2021-12-15,2021,Rakhine,Myebon Main,vegetables and fruits,Onions (local),KG,612.0,MMK
2021-12-15,2021,Rakhine,Na Rat Sar,cereals and tubers,Rice (low quality),KG,600.0,MMK
2021-12-15,2021,Rakhine,Na Rat Sar,"meat, fish and eggs",Eggs (local),10 pcs,1500.0,MMK
2021-12-15,2021,Rakhine,Na Rat Sar,miscellaneous food,Salt,KG,244.8,MMK
2021-12-15,2021,Rakhine,Na Rat Sar,pulses and nuts,Pulses,KG,1529.99,MMK
2021-12-15,2021,Rakhine,Na Rat Sar,vegetables and fruits,Onions (local),KG,612.0,MMK
2021-12-15,2021,Rakhine,Paung Toke,cereals and tubers,Rice (low quality),KG,600.0,MMK
2021-12-15,2021,Rakhine,Paung Toke,miscellaneous food,Salt,KG,244.8,MMK
2021-12-15,2021,Rakhine,Paung Toke,pulses and nuts,Pulses,KG,1529.99,MMK
2021-12-15,2021,Rakhine,TaungPaw,"meat, fish and eggs",Eggs (local),10 pcs,1670.0,MMK
2021-12-15,2021,Rakhine,TaungPaw,miscellaneous food,Salt,KG,214.2,MMK
2021-12-15,2021,Rakhine,TaungPaw,oil and fats,Oil (palm),L,2800.0,MMK
2021-12-15,2021,Rakhine,TaungPaw,pulses and nuts,Pulses,KG,2447.98,MMK
2021-12-15,2021,Rakhine,TaungPaw,vegetables and fruits,Onions (local),KG,612.0,MMK
2021-12-15,2021,Rakhine,Ah Nauk Pyin,cereals and tubers,Rice (low quality),KG,520.0,MMK
2021-12-15,2021,Rakhine,Ah Nauk Pyin,"meat, fish and eggs",Eggs (local),10 pcs,2500.0,MMK
2021-12-15,2021,Rakhine,Ah Nauk Pyin,pulses and nuts,Pulses,KG,1835.99,MMK
2021-12-15,2021,Rakhine,Ah Nauk Pyin,vegetables and fruits,Onions (local),KG,917.99,MMK
2021-12-15,2021,Rakhine,Ah Nauk Ywe,"meat, fish and eggs",Eggs (local),10 pcs,1650.0,MMK
2021-12-15,2021,Rakhine,Ah Nauk Ywe,miscellaneous food,Salt,KG,336.6,MMK
2021-12-15,2021,Rakhine,Kyaukpyu Main,cereals and tubers,Rice (low quality),KG,688.0,MMK
2021-12-15,2021,Rakhine,Kyaukpyu Main,"meat, fish and eggs",Eggs (local),10 pcs,1500.0,MMK
2021-12-15,2021,Rakhine,Kyaukpyu Main,miscellaneous food,Salt,KG,306.0,MMK
2021-12-15,2021,Rakhine,Kyaukpyu Main,pulses and nuts,Pulses,KG,2141.98,MMK
2021-12-15,2021,Rakhine,Kyaukpyu Main,vegetables and fruits,Onions (local),KG,612.0,MMK
2021-12-15,2021,Rakhine,Kyein Ni Pyin,cereals and tubers,Rice (low quality),KG,500.0,MMK
2021-12-15,2021,Rakhine,Kyein Ni Pyin,miscellaneous food,Salt,KG,489.6,MMK
2021-12-15,2021,Rakhine,Kyein Ni Pyin,oil and fats,Oil (palm),L,3500.0,MMK
2021-12-15,2021,Rakhine,Kyein Ni Pyin,pulses and nuts,Pulses,KG,1835.99,MMK
2021-12-15,2021,Rakhine,Kyein Ni Pyin,vegetables and fruits,Onions (local),KG,917.99,MMK
2021-12-15,2021,Rakhine,Nget Chaung,oil and fats,Oil (palm),L,3000.0,MMK
2021-12-15,2021,Rakhine,Nyaung Pin Gyi,cereals and tubers,Rice (low quality),KG,640.0,MMK
2021-12-15,2021,Rakhine,Nyaung Pin Gyi,"meat, fish and eggs",Eggs (local),10 pcs,2000.0,MMK
2021-12-15,2021,Rakhine,Nyaung Pin Gyi,oil and fats,Oil (palm),L,2500.0,MMK
2021-12-15,2021,Rakhine,Nyaung Pin Gyi,pulses and nuts,Pulses,KG,1529.99,MMK
2021-12-15,2021,Rakhine,Nyaung Pin Gyi,vegetables and fruits,Tomatoes (local),KG,2000.0,MMK
2021-12-15,2021,Rakhine,Ohn Taw Gyi,cereals and tubers,Rice (low quality),KG,675.0,MMK
2021-12-15,2021,Rakhine,Ohn Taw Gyi,"meat, fish and eggs",Eggs (local),10 pcs,1465.0,MMK
2021-12-15,2021,Rakhine,Ohn Taw Gyi,miscellaneous food,Salt,KG,214.2,MMK
2021-12-15,2021,Rakhine,Ohn Taw Gyi,oil and fats,Oil (palm),L,2700.0,MMK
2021-12-15,2021,Rakhine,Ohn Taw Gyi,pulses and nuts,Pulses,KG,1468.79,MMK
2021-12-15,2021,Rakhine,Ohn Taw Gyi,vegetables and fruits,Onions (local),KG,612.0,MMK
2021-12-15,2021,Rakhine,Rathedaung,"meat, fish and eggs",Eggs (local),10 pcs,1550.0,MMK
2021-12-15,2021,Rakhine,Rathedaung,miscellaneous food,Salt,KG,306.0,MMK
2021-12-15,2021,Rakhine,Rathedaung,pulses and nuts,Pulses,KG,2141.98,MMK
2021-12-15,2021,Rakhine,Rathedaung,vegetables and fruits,Onions (local),KG,550.8,MMK
2021-12-15,2021,Rakhine,Say Tha Mar Gyi,cereals and tubers,Rice (low quality),KG,586.67,MMK
2021-12-15,2021,Rakhine,Say Tha Mar Gyi,"meat, fish and eggs",Eggs (local),10 pcs,2100.0,MMK
2021-12-15,2021,Rakhine,Say Tha Mar Gyi,oil and fats,Oil (palm),L,2733.33,MMK
2021-12-15,2021,Rakhine,Say Tha Mar Gyi,pulses and nuts,Pulses,KG,1795.19,MMK
2021-12-15,2021,Rakhine,Say Tha Mar Gyi,vegetables and fruits,Onions (local),KG,612.0,MMK
2021-12-15,2021,Rakhine,Sin Tet Maw,"meat, fish and eggs",Eggs (local),10 pcs,2075.0,MMK
2021-12-15,2021,Rakhine,Sin Tet Maw,miscellaneous food,Salt,KG,275.4,MMK
2021-12-15,2021,Rakhine,Sin Tet Maw,oil and fats,Oil (palm),L,2900.0,MMK
2021-12-15,2021,Rakhine,Sin Tet Maw,pulses and nuts,Pulses,KG,2141.98,MMK
2021-12-15,2021,Rakhine,Sin Tet Maw,vegetables and fruits,Onions (local),KG,673.19,MMK
2021-12-15,2021,Rakhine,Thae Chaung,miscellaneous food,Salt,KG,153.0,MMK
2021-12-15,2021,Rakhine,Thet Kay Pyin,cereals and tubers,Rice (low quality),KG,675.0,MMK
2021-12-15,2021,Rakhine,Thet Kay Pyin,"meat, fish and eggs",Eggs (local),10 pcs,1500.0,MMK
2021-12-15,2021,Rakhine,Thet Kay Pyin,miscellaneous food,Salt,KG,214.2,MMK
2021-12-15,2021,Rakhine,Thet Kay Pyin,pulses and nuts,Pulses,KG,1958.38,MMK
2021-12-15,2021,Rakhine,Thet Kay Pyin,vegetables and fruits,Onions (local),KG,612.0,MMK
2021-12-15,2021,Rakhine,Gwa Myoma,cereals and tubers,Rice (low quality),KG,845.86,MMK
2021-12-15,2021,Rakhine,Gwa Myoma,"meat, fish and eggs",Eggs (local),10 pcs,1420.0,MMK
2021-12-15,2021,Rakhine,Gwa Myoma,miscellaneous food,Salt,KG,306.0,MMK
2021-12-15,2021,Rakhine,Gwa Myoma,pulses and nuts,Pulses,KG,2019.58,MMK
2021-12-15,2021,Rakhine,Gwa Myoma,vegetables and fruits,Onions (local),KG,489.6,MMK
2021-12-15,2021,Rakhine,Toungup Main,cereals and tubers,Rice (low quality),KG,516.92,MMK
2021-12-15,2021,Rakhine,Toungup Main,"meat, fish and eggs",Eggs (local),10 pcs,1400.0,MMK
2021-12-15,2021,Rakhine,Toungup Main,miscellaneous food,Salt,KG,153.0,MMK
2021-12-15,2021,Rakhine,Toungup Main,oil and fats,Oil (palm),L,2500.0,MMK
2021-12-15,2021,Rakhine,Toungup Main,pulses and nuts,Pulses,KG,1958.38,MMK
2021-12-15,2021,Sagaing,Home shop,cereals and tubers,Rice (low quality),KG,1175.0,MMK
2021-12-15,2021,Sagaing,Home shop,miscellaneous food,Salt,KG,612.0,MMK
2021-12-15,2021,Sagaing,Home shop,vegetables and fruits,Onions (local),KG,1224.0,MMK
2021-12-15,2021,Sagaing,Home shop,vegetables and fruits,Tomatoes (local),KG,2755.5,MMK
2021-12-15,2021,Sagaing,Lahe,miscellaneous food,Salt,KG,500.0,MMK
